 data_id  name                         qp_set  dataset_name  width  height 
 499      02d1d3375f2d3dca             QP0     OpenImages    1024   683    
 500      194c5cb15b9e4e65             QP0     OpenImages    1024   746    
 501      c04beae6efd770bc             QP0     OpenImages    1024   768    
 502      c94d9db0b0191c20             QP0     OpenImages    1024   767    
 503      4e7f4119d1e0c7ca             QP0     OpenImages    1024   640    
 504      8945803f3569c578             QP0     OpenImages    1024   683    
 505      8f0233ff9242b114             QP0     OpenImages    1024   683    
 506      d3c709eca6c7e954             QP0     OpenImages    1024   678    
 507      4a23eee283f294b6             QP0     OpenImages    1024   683    
 508      e828178b910ec083             QP0     OpenImages    680    1024   
 509      eeb18eb189719350             QP0     OpenImages    1024   580    
 510      c1d579234ea331cc             QP0     OpenImages    1024   683    
 511      1654c86093ada840             QP0     OpenImages    1024   466    
 512      1b7955584cea8e77             QP0     OpenImages    1024   768    
 513      7834646cfe3c5914             QP0     OpenImages    1024   681    
 514      85dd59ff7cf36d1b             QP0     OpenImages    768    1024   
 515      ce83958e97337334             QP0     OpenImages    1024   741    
 516      63e2c41f873864a3             QP0     OpenImages    1024   683    
 517      87ea58fb7ed13387             QP0     OpenImages    1024   876    
 518      eac4dfdf82776151             QP0     OpenImages    1024   768    
 519      1b7fae3b7e77482a             QP0     OpenImages    1024   1024   
 520      0dc818e5384e5289             QP0     OpenImages    1024   768    
 521      d272c86c779097e0             QP0     OpenImages    1024   768    
 522      4390f0660c47d50e             QP0     OpenImages    1024   451    
 523      7b0513daa7981dde             QP0     OpenImages    1024   685    
 524      e9ba897947965130             QP0     OpenImages    1024   633    
 525      cd17357fb8953737             QP0     OpenImages    1024   685    
 526      1be56e37d4e207fd             QP0     OpenImages    1024   768    
 527      813ca81a59e75e4b             QP0     OpenImages    786    1024   
 528      93533791a4353337             QP0     OpenImages    1024   681    
 529      28251670b2acb11c             QP0     OpenImages    1024   683    
 530      98d5640bd8b7ac4c             QP0     OpenImages    1024   682    
 531      eb69c2a6be430bd1             QP0     OpenImages    1024   683    
 532      1cd85f7cc478d905             QP0     OpenImages    1024   768    
 533      0d7726d7d5cd9640             QP0     OpenImages    1024   678    
 534      f9170e8c13a99991             QP0     OpenImages    1024   823    
 535      515b5eaa7163bc8b             QP0     OpenImages    806    1024   
 536      44dba1c853605435             QP0     OpenImages    1024   680    
 537      6ab55d63ac6708e2             QP0     OpenImages    501    1024   
 538      4468a07bd913bf07             QP0     OpenImages    648    1024   
 539      86362f15c5354ebc             QP0     OpenImages    1024   683    
 540      65fcca1ed7a8a54f             QP0     OpenImages    683    1024   
 541      ac7668dafcb1ac70             QP0     OpenImages    1024   681    
 542      e2beeb0b40f770d2             QP0     OpenImages    1024   768    
 543      db5bb5675f73791d             QP0     OpenImages    1024   768    
 544      e7f9fe12627d47b6             QP0     OpenImages    683    1024   
 545      3c57daa84d034a3b             QP0     OpenImages    1024   604    
 546      1dfc8694ca27bf06             QP0     OpenImages    1024   768    
 547      f727b466b6ccfe84             QP0     OpenImages    1024   1005   
 548      d6cb0681d690a473             QP0     OpenImages    1024   768    
 549      f4246a72d717ca99             QP0     OpenImages    1024   681    
 550      ff69d090c735eccb             QP0     OpenImages    1024   768    
 551      560d6a16554f6a06             QP0     OpenImages    1024   1024   
 552      acca966d0b309168             QP0     OpenImages    1024   721    
 553      2aa470e9d8e0c412             QP0     OpenImages    1024   951    
 554      a7b7fb40b77bc929             QP0     OpenImages    1024   679    
 555      e11bff6f71ae5354             QP0     OpenImages    1024   768    
 556      74596be8135c03f3             QP0     OpenImages    738    1024   
 557      90c7d4c7ca26197b             QP0     OpenImages    1024   768    
 558      bd3013a0ef68dbc7             QP0     OpenImages    1024   768    
 559      2cedf2dcbcea2a55             QP0     OpenImages    771    1024   
 560      6b6710518e4a9d4c             QP0     OpenImages    1024   529    
 561      864c89394ddef8a1             QP0     OpenImages    1024   683    
 562      fe74936d29a0db2d             QP0     OpenImages    1024   652    
 563      fdb0cd7bbe63aaa6             QP0     OpenImages    1024   768    
 564      5a6bf6b89588496a             QP0     OpenImages    1024   766    
 565      d8c6721c58e73db8             QP0     OpenImages    1024   682    
 566      75f96adcf051332b             QP0     OpenImages    1024   515    
 567      dd372c93febdfb3b             QP0     OpenImages    1024   768    
 568      5639c2ce098d732b             QP0     OpenImages    1024   520    
 569      e46c1c159ab60177             QP0     OpenImages    1024   768    
 570      9fdf829563c0f284             QP0     OpenImages    1024   683    
 571      4bab2a5588f80c89             QP0     OpenImages    1024   683    
 572      14984e5b51df041c             QP0     OpenImages    1024   683    
 573      64850252d2e5e892             QP0     OpenImages    1024   683    
 574      ece5e955270b0658             QP0     OpenImages    1024   751    
 575      25c57ede323f5ab9             QP0     OpenImages    768    1024   
 576      5b1f9faaa2cbbdf7             QP0     OpenImages    1024   683    
 577      db1af159a2c0fef4             QP0     OpenImages    1024   651    
 578      ac1f08d6276a4a46             QP0     OpenImages    1024   680    
 579      62e71424b599e0ce             QP0     OpenImages    1024   765    
 580      8118f50240fef888             QP0     OpenImages    730    1024   
 581      df9cb342a2c613e4             QP0     OpenImages    683    1024   
 582      a0332dbf3907cb5e             QP0     OpenImages    1024   737    
 583      5a2de1bf50451113             QP0     OpenImages    1024   575    
 584      77a054a7d143f763             QP0     OpenImages    1024   640    
 585      5b66abfd194eea35             QP0     OpenImages    768    1024   
 586      47c883a713ec10d4             QP0     OpenImages    1024   690    
 587      a71021cbcb420dc2             QP0     OpenImages    1024   681    
 588      e0abb2f40723b9d6             QP0     OpenImages    1024   683    
 589      89e4c20d726dd643             QP0     OpenImages    1024   768    
 590      77d22617bb9beda8             QP0     OpenImages    1024   768    
 591      6419c4b3a6e8011f             QP0     OpenImages    1024   768    
